CustomerID,Region,TownSize,Gender,Age,EducationYears,MaritalStatus,JobCategory,EmploymentLength,Retired,HouseholdSize
5946-TXEIJU-A2L,3,1,Male,65,18,Married,Sales,2,No,2
1699-DODRBN-UUJ,3,3,Male,22,13,Married,Professional,0,No,4
7727-CBFLVV-MUW,2,2,Female,73,14,Married,Sales,13,Yes,2
0880-QQGCEQ-8O2,5,5,Female,52,16,Married,Agriculture,17,No,2
1386-HYBNQI-7UZ,3,2,Female,61,10,Unmarried,Service,22,No,1
3280-RLJPCC-KSZ,1,1,Male,74,10,Unmarried,Sales,10,No,1
6912-AWUQTC-MGN,2,3,Male,26,10,Unmarried,Professional,3,No,1
1937-RPSMUC-MG4,4,3,Male,62,11,Unmarried,Professional,19,No,1
4802-SSTLBG-RCC,3,1,Male,19,12,Married,Labor,0,No,5
3423-BXFHPT-GPZ,5,2,Male,67,11,Married,Labor,35,Yes,2
5491-LGPCCS-9AV,5,5,Male,42,12,Unmarried,Sales,2,No,1
3459-ZJAVNI-CY9,2,2,Male,23,18,Married,Service,0,No,3
2012-JKFDFH-E4N,5,5,Female,56,17,Unmarried,Professional,16,No,1
5745-RVDSFL-9KO,3,1,Female,70,16,Unmarried,Sales,7,No,
8642-OQPPOH-ANY,2,2,Male,22,17,Unmarried,Labor,0,No,1
7143-JRRAQA-EZ5,3,2,Female,23,13,Married,Sales,0,No,2
8138-BMCTXB-B2A,2,1,Female,37,13,Unmarried,Crafts,11,No,1
5504-BLDWOO-GFH,1,1,Female,29,16,Married,Service,3,No,4
4381-DVQONV-5D9,2,4,Male,74,8,Married,Crafts,24,No,2
0902-YHBCII-FN1,1,3,Female,35,8,Married,Sales,4,No,3
6748-SPDOSP-5FK,5,3,Male,63,15,Unmarried,Sales,8,No,1
9671-WTYPVQ-HYH,1,3,Male,32,14,Unmarried,Agriculture,4,No,3
9052-OTJSXS-DGW,5,5,Female,28,15,Unmarried,Sales,0,No,3
8180-JVQZIH-2FR,1,1,Male,38,15,Unmarried,Sales,2,No,1
5001-GVAUYC-SDL,1,4,Female,34,14,Married,Professional,6,No,5
8584-WFWZMU-7MD,1,2,Female,64,19,Unmarried,Crafts,23,Yes,1
6765-FEIEKD-M1L,2,1,Male,69,16,Married,Sales,3,Yes,2
6957-RWZCLU-PDD,4,3,Male,33,16,Unmarried,Service,5,No,1
8147-UHXWLY-E0E,1,1,Female,70,9,Unmarried,Sales,14,Yes,1
0140-CCGMEW-LAS,5,3,Female,23,17,Unmarried,Labor,0,No,3
8458-ZNONLP-7AN,5,4,Male,23,13,Married,Labor,2,No,5
0771-LRAAQG-O19,1,1,Male,47,18,Married,Sales,5,No,2
8199-MOWDXQ-I84,3,3,Female,58,18,Unmarried,Crafts,26,No,1
3681-CUNOXM-OU5,1,1,Male,72,11,Unmarried,Sales,14,No,1
8396-BZWCUW-L65,2,5,Male,37,14,Married,Sales,2,No,2
2029-UWAXQR-GJC,1,3,Female,72,12,Unmarried,Professional,26,No,1
0255-GKHBCO-T2C,1,1,Male,66,10,Unmarried,Agriculture,25,Yes,1
5606-TKRKFE-DMZ,1,3,Female,52,17,Unmarried,Professional,5,No,1
1083-CDPIPL-6WB,1,1,Female,31,19,Unmarried,Agriculture,2,No,2
4565-XBULTL-4TI,4,5,Female,42,16,Married,Labor,10,No,6
0144-YKOEQZ-47I,3,3,Male,25,17,Married,Professional,0,No,5
7915-XTMPOV-KMN,1,1,Female,48,18,Married,Sales,5,No,5
3451-IFSLIR-IY6,3,4,Female,44,16,Married,Sales,1,No,2
1279-NZUIEV-QK5,3,1,Male,49,13,Unmarried,Professional,3,No,2
1324-NCYPKT-S21,2,3,Female,70,20,Married,Sales,5,No,3
7406-DHAGWP-Q8N,4,2,Female,24,8,Married,Sales,1,No,4
7270-VFFKKK-IA4,1,4,Male,47,19,Unmarried,Professional,9,No,1
1544-QTSJCY-A59,2,3,Male,36,18,Unmarried,Sales,1,No,1
4959-NYYXHA-GMN,2,5,Female,23,16,Married,Agriculture,0,No,3
0490-NIIOCS-NBA,3,2,Male,33,18,Unmarried,Professional,2,No,1
8127-XWSRLA-YJH,1,2,Male,56,10,Married,Agriculture,27,No,4
6592-GQOCBM-JTY,2,2,Female,78,17,Unmarried,Sales,7,Yes,1
1065-BWJXYQ-V5E,2,1,Female,49,7,Married,Agriculture,4,No,3
6618-NDOUFC-UPO,4,4,Male,52,17,Unmarried,Sales,7,No,1
7165-XBBEDL-H2Y,5,5,Male,61,17,Married,Professional,15,Yes,2
5645-HXJQGX-G5C,1,3,Female,21,15,Unmarried,Sales,0,No,3
3205-RLFANE-F8N,2,3,Male,25,12,Unmarried,Crafts,4,No,1
0639-AWCJZD-NVF,1,2,Female,70,13,Unmarried,Sales,8,Yes,1
5108-FDPWWG-WO0,2,2,Female,63,15,Married,Labor,22,Yes,3
0342-ZGHGJT-9OL,2,4,Female,33,14,Unmarried,Crafts,8,No,1
1889-TEMGVP-F4B,2,3,Female,58,12,Unmarried,Sales,5,No,1
7452-LHMCQF-Q3J,1,1,Female,76,11,Unmarried,Sales,7,Yes,1
1123-TFVLIA-C6F,1,1,Female,79,21,Unmarried,Sales,13,Yes,1
4050-QDYQAT-KRZ,4,5,Male,36,15,Married,Service,7,No,2
6738-QPDWSF-94T,5,2,Female,43,17,Married,Service,8,No,5
5818-QGNWFO-WG9,4,2,Male,33,14,Married,Crafts,12,No,4
4127-FXKNGV-3HP,3,3,Female,44,11,Unmarried,Labor,17,No,1
1226-LBGDPO-XZ6,4,2,Male,71,11,Married,Sales,9,Yes,2
1185-HDYZLU-09O,5,4,Female,68,11,Married,Sales,11,Yes,2
6572-WBWIQP-FTE,3,3,Female,57,13,Married,Labor,17,Yes,2
0740-RKMLMA-841,1,4,Male,41,14,Married,Sales,1,No,5
1387-YTTEPG-UWM,5,5,Male,66,13,Married,Labor,25,Yes,2
2726-JQACBX-VTZ,3,4,Male,31,12,Married,Sales,4,No,5
6495-YYHFOG-2ZD,3,2,Female,61,18,Married,Labor,25,No,2
6082-ZTDRNG-W1I,4,4,Male,33,17,Married,Labor,7,No,2
8590-ODBHMF-7EP,5,4,Female,29,19,Unmarried,Agriculture,3,No,1
4113-SDMMYG-G8Z,5,5,Male,35,20,Married,Professional,3,No,4
9246-LLUDZC-NK7,5,3,Female,19,14,Married,Sales,0,No,5
1707-MZDKNH-2Y0,4,5,Male,21,16,Unmarried,Labor,0,No,1
7898-VVDOKL-C9F,2,2,Female,42,15,Married,Sales,6,No,5
4744-PXITHF-915,5,2,Male,64,15,Unmarried,Crafts,20,No,1
3120-WKGJZA-3O5,5,3,Male,58,15,Married,Professional,8,No,2
6454-DJXEDN-YR3,5,5,Female,43,22,Unmarried,Professional,4,No,1
0721-UPHBYA-KDA,2,1,Female,50,9,Married,Sales,4,No,2
4706-MHDIDJ-AN6,3,2,Female,74,19,Unmarried,Labor,37,Yes,1
1181-IYWSXJ-S0C,1,1,Female,28,10,Married,Sales,1,No,3
1541-VVBZZE-2V2,1,2,Female,65,8,Unmarried,Crafts,32,No,1
8632-GOCPQE-72H,1,5,Male,65,18,Married,Professional,3,No,2
9402-KGKHDE-WVK,3,1,Female,58,10,Married,Crafts,22,No,2
4450-XGEADS-DGC,2,1,Female,29,15,Unmarried,Crafts,5,No,1
1866-CKCXLR-VFF,4,4,Female,40,18,Unmarried,Labor,9,No,1
0417-AAEGSX-04Q,1,3,Female,28,11,Married,Crafts,5,No,5
2432-GMKJZY-WRF,4,4,Female,38,14,Married,Professional,5,No,5
7305-NXHYEK-ON9,5,1,Female,37,19,Unmarried,Professional,4,No,4
9953-WBREQG-X9M,3,2,Female,42,19,Unmarried,Professional,3,No,2
4001-AOWFME-CMG,3,3,Female,31,17,Unmarried,Crafts,6,No,1
5334-ZONESS-G7E,2,1,Male,43,18,Unmarried,Labor,15,No,1
0900-YMDOLS-JXB,3,3,Male,48,11,Married,Labor,18,No,2
9784-YBTNDX-GDJ,1,5,Female,38,17,Unmarried,Sales,1,No,1
4178-MOLGSG-0HA,1,1,Male,51,15,Unmarried,Crafts,21,No,3
7510-GBZSHE-YEY,3,1,Male,36,19,Married,Professional,7,No,6
3417-OSBVCO-THV,2,3,Female,26,20,Unmarried,Agriculture,0,No,1
3701-JVVYQP-0NB,2,2,Female,71,12,Unmarried,Sales,4,No,1
9297-HQVEUE-27S,5,4,Male,54,14,Unmarried,Sales,7,No,1
3759-NJNISE-MZD,4,2,Male,23,14,Married,Sales,0,No,5
6618-VYIFIC-4GS,5,5,Male,59,14,Married,Labor,27,Yes,4
8602-EFMEHA-L7G,2,1,Male,44,16,Unmarried,Service,15,No,1
1396-PZLGFC-LGF,1,1,Female,79,17,Unmarried,Professional,15,Yes,1
3089-JEPOZU-08S,3,1,Female,43,16,Married,Labor,13,No,3
0214-ZEXCAK-747,5,5,Female,59,18,Unmarried,Sales,3,No,2
2001-PQRNIW-35X,2,1,Male,79,19,Unmarried,Agriculture,37,Yes,1
1252-QTHRSG-RSZ,4,4,Male,44,12,Unmarried,Sales,2,No,1
4591-JGMXKX-4JY,2,2,Female,35,11,Married,Sales,2,No,3
9408-BETJHC-E3P,4,3,Male,64,9,Married,Sales,6,No,2
0531-HLUVAC-424,3,5,Male,21,10,Unmarried,Crafts,5,No,4
7258-EITHCE-LTC,1,1,Male,49,12,Married,Professional,15,No,2
3575-PFXTFH-GC8,3,2,Male,70,14,Married,Crafts,38,No,2
3248-BOHSKN-12L,2,1,Male,53,16,Married,Sales,9,No,3
0216-HRADQP-WS4,2,4,Male,29,11,Married,Service,8,No,3
8530-UFAWAZ-9DK,5,3,Female,49,12,Married,Service,20,No,2
9756-ZVYPOX-JIM,4,2,Female,25,12,Married,Professional,1,No,5
4150-YPGHUS-A59,1,2,Female,32,12,Married,Crafts,7,No,4
7852-XHVHXE-S8D,3,2,Male,32,12,Unmarried,Sales,2,No,1
8171-TBOJEM-5KE,2,1,Male,29,15,Unmarried,Service,4,No,1
8945-DFYLDV-HE9,4,1,Male,20,15,Unmarried,Sales,0,No,1
1522-RFXLTU-173,5,3,Male,59,10,Married,Sales,3,No,2
5963-HLGPAN-XZX,4,1,Male,54,14,Unmarried,Labor,24,No,1
7774-GNFZTN-SJR,5,4,Male,67,9,Unmarried,Professional,16,Yes,1
6099-XKIMSD-LAH,1,1,Female,45,16,Married,Crafts,18,No,2
1890-HNWCEI-0ZL,4,1,Male,69,11,Unmarried,Professional,11,No,1
7932-GMZJZV-P12,1,1,Female,53,14,Unmarried,Labor,23,No,1
5507-EJEVSW-2QX,1,1,Male,67,18,Married,Labor,21,No,2
5489-JDEHRQ-314,2,3,Male,62,10,Married,Service,25,No,2
6395-NQKEME-E6N,2,2,Female,37,16,Married,Professional,3,No,2
2289-LJGECZ-2ZM,1,3,Male,29,17,Unmarried,Sales,0,No,1
0871-BNHGXE-S85,2,1,Male,39,22,Unmarried,Sales,4,No,3
7321-QQOGGJ-OSE,4,2,Female,45,13,Married,Sales,1,No,2
5569-YTISZR-M2O,2,1,Female,31,12,Unmarried,Sales,1,No,1
6152-KPRGTZ-ZVJ,5,5,Male,18,11,Unmarried,Service,1,No,1
9800-TSVDJH-FJX,2,1,Male,62,21,Unmarried,Sales,9,No,1
3589-CAYBPB-PS0,1,1,Female,62,10,Married,Professional,15,No,2
1238-AJDOQQ-RYL,3,2,Male,36,19,Married,Sales,3,No,2
3886-TMAJOL-WXW,3,1,Female,52,18,Unmarried,Sales,6,No,1
6320-XCYEGF-4VT,2,3,Male,29,13,Unmarried,Labor,6,No,1
1906-NRWEYB-E31,5,4,Female,50,10,Married,Sales,4,No,2
7557-KXMZNV-PU3,2,2,Female,40,19,Unmarried,Professional,4,No,1
2521-BKEFER-MS1,3,1,Male,79,14,Married,Labor,33,Yes,2
6605-HMUAQX-UP2,4,5,Female,20,15,Unmarried,Professional,0,No,1
9955-CVMUZH-O6X,5,1,Female,63,14,Married,Professional,17,No,2
0066-PXANVZ-DFW,4,4,Male,69,10,Married,Professional,20,Yes,2
2172-GUETOD-J7Z,1,1,Female,36,16,Unmarried,Sales,1,No,1
0209-YYAIJN-RVU,4,3,Female,70,13,Unmarried,Labor,20,Yes,1
6496-YKBPWT-QSZ,4,2,Female,69,13,Unmarried,Service,25,No,1
8580-NWOECM-8O1,5,4,Male,53,12,Unmarried,Professional,8,No,1
2897-SQTLBT-DO7,5,5,Male,75,18,Married,Labor,27,Yes,2
8512-RRDZYC-GKB,1,1,Female,67,19,Unmarried,Labor,27,Yes,1
9268-EGPXPL-52P,3,2,Female,23,17,Unmarried,Sales,0,No,3
6036-DCOPOQ-ZGH,5,1,Female,65,9,Unmarried,Service,10,No,1
1518-USSGDF-5HT,4,5,Male,22,17,Unmarried,Crafts,0,No,2
7374-ZDEGRQ-AQ3,5,5,Female,27,10,Married,Labor,8,No,2
7108-GCYNDW-XU0,4,4,Female,35,14,Unmarried,Professional,4,No,1
3557-SBVNER-SYE,2,2,Female,38,17,Married,Sales,2,No,2
5534-HASUJQ-Q8D,1,2,Female,29,16,Unmarried,Crafts,3,No,2
7991-ZUYIPT-RFE,1,3,Male,22,17,Unmarried,Sales,0,No,1
9968-VJKTZG-NNZ,5,3,Male,49,14,Unmarried,Sales,6,No,2
1216-WSOBDB-69I,3,1,Female,47,17,Married,Sales,3,No,5
4842-BJNNVJ-ZPB,1,5,Female,71,14,Unmarried,Professional,17,No,1
0024-UQUVXG-79W,1,1,Male,26,21,Married,Sales,0,No,3
1100-XGRFKL-MO7,4,3,Male,39,12,Unmarried,Service,9,No,2
2908-KXQYHB-USZ,2,1,Female,70,13,Married,Professional,23,Yes,2
3236-TRSCFR-D94,3,1,Male,68,13,Married,Crafts,31,Yes,3
3705-WGWJYH-PDR,3,5,Male,34,19,Unmarried,Sales,1,No,2
0539-PCXWPK-UHA,5,5,Female,56,18,Unmarried,Sales,6,No,1
0432-HSXSTK-GUM,3,2,Female,70,16,Unmarried,Professional,21,No,1
5514-VQRIBQ-67J,3,1,Female,40,19,Unmarried,Crafts,5,No,1
6292-NRQEAR-DJ2,1,4,Female,44,14,Married,Labor,15,No,2
4119-CVVRLR-GX5,4,4,Male,34,13,Unmarried,Sales,0,No,1
6312-ESUBSO-2JB,3,3,Male,48,16,Married,Labor,14,No,2
3301-QNFJQS-QOS,3,4,Female,20,14,Unmarried,Sales,0,No,1
7712-CRYKYM-PWK,2,4,Female,78,9,Unmarried,Service,13,Yes,1
7499-JIRMYX-EU7,3,5,Male,70,12,Unmarried,Labor,25,Yes,1
3615-TLLDOM-3IM,5,5,Female,27,15,Unmarried,Labor,4,No,1
6543-FOJEQC-NLV,4,5,Male,69,18,Unmarried,Sales,8,Yes,1
7905-XHHBUD-Z8U,2,5,Male,33,11,Unmarried,Professional,6,No,4
2610-YGEKFL-GHX,3,2,Female,63,11,Unmarried,Professional,10,No,1
1930-FVKBNA-ZNU,3,1,Male,58,17,Unmarried,Labor,18,No,1
0958-RBGAWF-RK3,5,4,Female,31,19,Unmarried,Professional,3,No,1
1917-XSFHUJ-81B,3,2,Male,28,16,Unmarried,Sales,1,No,1
3493-KLVGST-NJE,4,1,Male,78,13,Unmarried,Professional,18,Yes,1
0609-DBWPTV-Y6C,4,2,Female,31,19,Unmarried,Professional,1,No,1
5142-LSPSGF-YV3,2,3,Female,31,20,Unmarried,Professional,1,No,1
3925-TLDSPA-F84,4,1,Male,76,6,Unmarried,Professional,13,Yes,1
7910-TEZCWO-7AN,1,3,Male,25,16,Married,Professional,1,No,3
1383-AGUJAQ-A6E,1,1,Female,36,17,Married,Crafts,8,No,2
2759-ISJTJL-ZCJ,4,3,Male,46,13,Unmarried,Professional,9,No,1
7150-VIJPXR-SP5,4,4,Male,18,13,Married,Agriculture,0,No,5
7951-FEZLEW-P7K,4,3,Female,30,14,Married,Professional,1,No,5
4686-ZUITAG-JEE,3,2,Female,66,16,Married,Labor,35,No,2
3606-RKGUFR-ZO5,2,1,Female,72,19,Unmarried,Sales,3,Yes,1
3683-KFUDQK-1LJ,1,1,Female,56,22,Unmarried,Professional,11,No,1
8660-WIUHTN-TO5,2,1,Male,76,16,Unmarried,Crafts,34,Yes,1
5554-NCBAIT-OK4,2,1,Male,56,17,Married,Service,12,No,5
0930-WZBNZG-WXV,3,3,Male,22,17,Married,Sales,0,No,2
0409-MMPGJY-ECA,1,1,Female,60,12,Unmarried,Crafts,27,No,1
2786-NHGXMF-0VU,2,1,Male,72,11,Married,Service,33,Yes,2
3037-ZAKGGU-GUX,1,1,Female,45,12,Married,Sales,2,No,4
4571-MBLHIB-1ZE,1,2,Male,64,18,Unmarried,Sales,16,Yes,1
1675-ZSDHUC-5RU,1,4,Male,37,10,Unmarried,Professional,6,No,2
0457-JOTWMX-KQ8,4,3,Female,23,10,Married,Professional,2,No,3
6454-TVHUWZ-YHM,2,1,Female,53,15,Unmarried,Sales,6,No,1
7336-WDTOCJ-6YM,3,3,Male,59,12,Married,Labor,31,No,2
7720-YNWDAG-BCS,1,1,Male,41,19,Unmarried,Professional,6,No,1
4003-MTVCZU-947,5,3,Female,65,8,Unmarried,Sales,2,Yes,2
8133-AZJKWE-L8A,4,1,Male,75,19,Married,Sales,2,Yes,2
2948-XNJSMA-1VR,5,4,Male,25,20,Unmarried,Professional,0,No,1
5920-UHJBDC-927,3,2,Female,25,17,Married,Sales,0,No,6
7233-WFPRYL-RUO,1,1,Male,27,16,Married,Professional,2,No,4
8475-BZYGMZ-T83,1,1,Female,38,15,Unmarried,Agriculture,8,No,1
2447-HFNELF-0ZS,4,3,Female,72,9,Married,Professional,8,Yes,2
1535-WQQNZE-Y0M,5,4,Male,35,14,Unmarried,Professional,5,No,1
0532-SLEYXU-Q3Y,3,1,Female,52,15,Married,Crafts,22,No,4
4051-ZFNLDY-SAH,3,1,Female,22,14,Married,Sales,0,No,5
1433-UGBLZP-ZRQ,3,2,Male,78,19,Unmarried,Labor,26,Yes,1
1836-EZLELE-1RD,2,1,Female,52,22,Married,Sales,3,No,2
3916-NWERMD-49E,5,5,Female,77,17,Married,Crafts,38,Yes,2
7538-FFAWBT-ZCE,2,2,Female,45,21,Unmarried,Labor,14,No,1
7896-NRGKAL-CX3,3,3,Female,79,10,Married,Labor,34,Yes,2
5252-VCMHWS-YAY,3,2,Male,38,14,Married,Service,9,No,4
6769-JJLIDF-947,3,2,Male,34,19,Married,Crafts,5,No,4
3041-CFQIHA-0PK,3,5,Female,68,8,Unmarried,Sales,8,Yes,1
4781-EJROCZ-AWL,3,4,Female,61,20,Unmarried,Professional,15,No,1
2921-DTOPPT-VTK,3,1,Female,55,18,Married,Professional,4,No,4
8823-OHFZTW-1VO,4,1,Female,37,17,Married,Sales,3,No,3
9924-PVEYVX-VBS,5,4,Female,38,9,Married,Agriculture,17,No,6
8685-HTXFEY-GTL,1,1,Male,79,9,Married,Agriculture,30,Yes,2
4441-EWQOTK-QSQ,5,2,Male,50,15,Unmarried,Professional,12,No,1
2565-TQCKTW-KEK,5,4,Female,52,14,Married,Service,10,No,2
5072-BTZWQR-C58,2,3,Female,36,17,Married,Sales,1,No,2
4699-UUYJVC-WQ2,1,3,Male,79,10,Unmarried,Professional,10,Yes,1
5454-ZOHFBJ-M9C,5,1,Male,37,17,Unmarried,Service,10,No,1
2066-HGNCKH-MN1,2,1,Female,72,14,Unmarried,Labor,31,Yes,1
9528-AHOUXQ-SI4,4,5,Female,21,10,Unmarried,Labor,2,No,1
1079-FSEZJD-9HG,2,1,Female,19,14,Married,Professional,0,No,5
9442-PZDUNS-T90,4,5,Female,59,20,Unmarried,Professional,7,No,1
3492-PWKNLU-J0U,3,1,Male,57,7,Married,Professional,18,No,2
4574-CFECWQ-FGC,1,2,Female,43,13,Unmarried,Professional,6,No,1
1783-GEOTHA-HSY,4,2,Female,29,16,Unmarried,Professional,2,No,1
3103-RGSGKW-BUM,1,1,Male,54,12,Unmarried,Labor,20,No,1
0179-BHZVEV-IQQ,4,1,Male,36,10,Married,Sales,7,No,2
7994-NNQEKJ-QCG,2,1,Male,46,19,Unmarried,Sales,3,No,1
3510-SCQMLN-3ZJ,5,2,Female,72,11,Unmarried,Labor,30,No,1
0247-ATNXAU-WWD,2,4,Female,73,13,Unmarried,Sales,16,Yes,1
2386-ROTZOT-GI4,5,3,Male,62,13,Unmarried,Professional,18,No,1
8155-YCUMMM-0EV,4,1,Male,74,16,Unmarried,Professional,15,No,3
2137-BSQPGJ-AJN,2,2,Female,59,15,Married,Sales,5,Yes,4
1361-JXVBMV-6B8,4,1,Male,24,14,Unmarried,Service,2,No,1
9904-DDOTQN-H21,3,3,Female,31,17,Unmarried,Sales,1,No,1
6395-GZWGYI-BGW,3,4,Male,33,19,Married,Sales,2,No,4
5452-XSCDBZ-XZE,3,3,Female,50,15,Married,Sales,2,No,2
6537-NLPTEG-ME9,3,4,Male,54,16,Married,Professional,6,No,2
8005-LGEHLH-CXK,2,2,Female,73,10,Married,Professional,20,Yes,2
6367-XMSGVL-AZZ,4,1,Male,26,14,Unmarried,Sales,1,No,3
2816-QOJJBM-NR1,4,3,Female,30,15,Unmarried,Professional,3,No,1
1686-UGWMGA-S7X,4,5,Female,45,18,Unmarried,Crafts,14,No,1
4723-BWCBOF-2Z8,3,1,Female,74,10,Unmarried,Sales,10,No,1
8961-KWFBTZ-VWA,4,5,Male,56,11,Unmarried,Professional,13,No,1
7768-UEEPLX-WRF,4,5,Male,23,15,Unmarried,Labor,2,No,1
9597-XOVHCQ-QMX,1,5,Male,75,9,Unmarried,Crafts,39,Yes,1
2685-BKIDBN-3WC,5,5,Male,69,15,Unmarried,Sales,14,No,1
7285-CIPXYQ-3C6,2,3,Female,18,9,Unmarried,Sales,0,No,1
6937-BNOFTM-PMT,1,1,Female,56,17,Unmarried,Service,16,No,1
7669-EOWVYJ-DTK,1,1,Male,57,11,Unmarried,Professional,5,No,1
2050-WVIBCO-FFU,1,1,Female,58,12,Married,Service,21,No,2
8528-CEHEGW-O96,1,1,Female,60,17,Unmarried,Service,13,No,1
2509-VTLFSQ-EOT,3,1,Male,30,13,Married,Sales,1,No,4
9849-YYXVBK-BK7,1,1,Female,33,12,Married,Service,5,No,2
0203-MYNNAC-CE2,3,1,Male,40,13,Married,Sales,1,No,4
8874-LYRWEB-H6E,4,5,Female,49,13,Married,Sales,6,No,3
2278-AZGEZW-RL7,4,4,Female,21,16,Unmarried,Sales,0,No,1
0342-SZFMTA-J30,5,4,Male,43,12,Unmarried,Professional,10,No,1
5130-PBHVZB-2TB,4,1,Female,31,15,Unmarried,Crafts,8,No,2
9279-CDNOTY-G0E,2,1,Female,39,11,Unmarried,Service,9,No,1
4892-TJLYBY-24R,1,1,Female,73,14,Unmarried,Crafts,20,Yes,1
1451-QUVCZE-QRU,2,4,Female,77,18,Unmarried,Labor,44,Yes,1
6496-EZZCAJ-YFO,5,4,Female,27,15,Unmarried,Sales,0,No,1
4762-JUOWXR-8QY,2,3,Male,38,10,Unmarried,Crafts,13,No,1
9708-FSIKUI-JFI,3,2,Female,22,17,Unmarried,Professional,0,No,1
2189-GJOMSQ-IY3,4,3,Male,57,20,Unmarried,Professional,10,No,2
0058-NUPJBB-SDR,2,3,Male,37,9,Unmarried,Sales,4,No,1
8005-GCRAEK-7S8,1,5,Male,18,13,Unmarried,Sales,0,No,1
5713-ZRRCBM-56K,4,5,Male,44,20,Unmarried,Sales,2,No,1
5706-PAKUIT-KGH,4,5,Female,19,13,Married,Professional,0,No,7
3033-CMSSLJ-7E4,5,5,Male,22,17,Unmarried,Sales,0,No,2
8997-BEPDQM-H4M,4,3,Female,59,13,Married,Sales,4,No,2
6853-DEAQOX-JP7,5,5,Male,54,14,Unmarried,Professional,11,No,1
8688-HWWSCW-P1A,3,2,Female,24,17,Married,Sales,0,No,4
4562-HTBBAD-DX3,5,4,Male,46,21,Unmarried,Sales,1,No,1
6897-GWVNOA-98A,4,4,Female,28,19,Unmarried,Sales,0,No,4
3440-KUBHBQ-96N,5,5,Male,47,9,Married,Professional,7,No,4
6334-TMKRLS-3XA,2,1,Female,49,14,Unmarried,Professional,14,No,1
1086-LSGBOF-OSW,2,3,Male,31,16,Married,Professional,5,No,3
7185-UHYXBX-9G6,4,4,Female,32,18,Married,Service,4,No,4
6353-PVDNLB-5LI,2,3,Male,31,14,Unmarried,Crafts,8,No,3
8250-GXNUXR-28A,3,1,Female,67,16,Unmarried,Sales,5,Yes,1
0109-POJOQC-B1R,3,4,Female,25,20,Unmarried,Sales,0,No,1
2976-TTQMQV-BAM,4,3,Female,65,12,Unmarried,Crafts,22,Yes,1
6005-AUAQYW-6VK,4,3,Female,45,13,Unmarried,Professional,12,No,1
9576-VRMWTE-K56,5,3,Female,61,22,Unmarried,Sales,3,No,3
5672-DYYCWZ-LID,1,1,Male,38,15,Unmarried,Crafts,8,No,1
3115-GFMPEZ-6GZ,5,2,Male,48,17,Married,Professional,8,No,5
9033-SEWBOI-ZIO,3,1,Female,30,17,Unmarried,Sales,0,No,1
1178-AUDRUI-EYS,2,4,Male,33,15,Unmarried,Professional,3,No,2
0902-XFPKFJ-KQS,3,1,Female,53,12,Unmarried,Service,14,No,4
0658-OLLRSH-UUO,4,2,Male,37,15,Married,Professional,10,No,4
1573-VSPRQK-B8S,5,2,Male,43,9,Married,Professional,13,No,5
6410-JGRRMS-KND,3,1,Male,68,13,Married,Service,31,Yes,2
2291-UOARYI-VX8,3,5,Male,37,12,Unmarried,Labor,12,No,1
5678-EFOIAI-6JV,3,2,Male,45,10,Unmarried,Sales,4,No,1
9560-IRZYCB-5MA,5,1,Male,76,8,Married,Labor,22,Yes,2
9091-USJPYF-5PF,2,1,Male,24,13,Unmarried,Sales,1,No,1
3863-HKQWZX-97H,2,1,Male,49,14,Married,Crafts,20,No,6
3560-TIKMPJ-4NV,4,3,Female,35,16,Married,Professional,2,No,3
7284-DCWJJM-V71,2,4,Male,22,10,Married,Labor,3,No,6
7052-KBBNSY-Y68,2,4,Male,30,20,Unmarried,Sales,0,No,4
6961-EUBTGU-KQY,5,2,Male,47,14,Unmarried,Service,16,No,1
9628-QSSBHI-RP8,4,5,Male,51,19,Unmarried,Professional,9,No,2
6305-ZYYSKB-Q3G,5,1,Male,32,18,Unmarried,Sales,1,No,1
7137-LHCYAA-FC8,5,3,Female,42,13,Married,Agriculture,16,No,3
8898-CEIFEZ-5QX,4,1,Male,21,12,Unmarried,Professional,1,No,3
4713-TIORWC-XKH,5,2,Female,27,14,Married,Service,4,No,2
7484-MQBQNQ-CLR,4,2,Male,32,15,Married,Service,8,No,4
2516-PWHPEI-BKY,5,3,Female,53,21,Unmarried,Agriculture,15,No,1
9564-QHCBED-ADT,5,1,Female,44,17,Unmarried,Professional,8,No,1
8748-SLNNYV-3YQ,1,2,Female,75,19,Married,Labor,31,Yes,5
2269-ZAHTST-4EO,4,2,Male,33,17,Unmarried,Sales,1,No,4
8199-MEWOYU-VNN,3,2,Female,32,20,Married,Service,3,No,4
5075-KNERRP-GF5,1,1,Female,29,20,Unmarried,Professional,1,No,1
3668-RNOYGG-AS5,5,2,Female,61,19,Unmarried,Professional,10,No,1
6015-ASUOWY-VXJ,2,2,Male,22,17,Unmarried,Professional,0,No,1
4941-MQVIEA-MT1,2,3,Female,19,14,Married,Sales,0,No,4
3689-QPFATZ-2YE,4,5,Male,37,14,Unmarried,Labor,12,No,1
4749-ZOBIJU-FZH,2,3,Female,64,15,Unmarried,Service,12,No,1
4664-AFIZWS-OSN,5,1,Female,55,21,Married,Service,12,No,5
1405-PZRQQU-MJF,3,2,Male,34,8,Married,Professional,3,No,5
1325-WNHELB-GHQ,4,3,Male,69,15,Married,Crafts,29,Yes,2
1185-TSMRSF-VPA,1,1,Male,55,9,Unmarried,Professional,13,No,2
